,C1_corr,C1_pval,C1_qval,C1_ci_low,C1_ci_high,C5_1_corr,C5_1_pval,C5_1_qval,C5_1_ci_low,C5_1_ci_high
PF3D7_0410400,-0.019591675728482045,0.18617136378050458,0.23727630137489908,-0.04860590625787491,0.009455590586012341,0.019595025777827027,0.18609608110940346,0.23718035324735803,-0.009452239549622234,0.04860924967560562
PF3D7_1434000,-0.01962680549622213,0.18538304224055868,0.23633159487055222,-0.04864096645189043,0.009420450435327389,0.01962375684161075,0.18545135693670345,0.23644897215421873,-0.009423499993841197,0.04863792383790496
PF3D7_0823100,-0.019628795321795633,0.1853384639746578,0.23633159487055222,-0.048642952334518985,0.009418460019494628,0.01962269678335103,0.18547511523633375,0.23644897215421873,-0.009424560366273364,0.048636865879926036
PF3D7_1015700.1,-0.019667681735041877,0.18446887780559018,0.2353455255989469,-0.048681761646228915,0.00937956202483057,0.019662497346488207,0.18458463748535447,0.23543336608360715,-0.009384747962513065,0.04867658754201642
PF3D7_1352000,-0.019744907364488234,0.18275089855672477,0.2333316611183418,-0.04875883389780231,0.009302313134878002,0.019748280589078005,0.1826761281674627,0.23323619620261898,-0.009298938886363817,0.04876220041495287
PF3D7_1312600,-0.01976728682617507,0.18225526242736056,0.23275805651982764,-0.04878116884705386,0.0092799268676606,0.019765884958686784,0.18228628018943338,0.23279766928009316,-0.00928132916230761,0.0487797697687122
PF3D7_1105300,-0.019821428906735706,0.1810603047157915,0.2312908295669528,-0.04883520311976272,0.00922576820222,0.019811950556057823,0.18126907839097273,0.2315575221288603,-0.009235249468625287,0.0488257436546644
PF3D7_1119800,-0.019963924070062842,0.17794312662618794,0.22765652626480684,-0.04897741373469113,0.009083228575098575,0.019962022606359545,0.17798445787848804,0.2277094045608288,-0.009085130639900118,0.048975516075762025
PF3D7_1227700,-0.019985290121142467,0.17747919335934426,0.22712087492874777,-0.04899873701851659,0.009061855755247433,0.019977718679763043,0.17764349328140927,0.22733113023441945,-0.009069429598297808,0.04899118073550213
PF3D7_0911100,-0.0200223669294457,0.17667626127950142,0.22615102151538324,-0.04903573954943579,0.009024767138013295,0.020042367848147943,0.1762442482510025,0.22561146695147846,-0.00900475981585171,0.049055700366466094
PF3D7_0823900,-0.020046623071656687,0.17615243851024298,0.22553803287829324,-0.049059947055298064,0.009000503226997731,0.020041881477021888,0.17625474435480115,0.22561146695147846,-0.00900524634296939,0.04905521497078494
PF3D7_1460200,-0.020048255612203095,0.17611722464602608,0.22553803287829324,-0.049061576321189064,0.008998870162349508,0.020052447397955787,0.17602683194726199,0.22543472047545493,-0.008994677030179345,0.0490657596980796
PF3D7_1352400,-0.020089399473628294,0.1752314837796427,0.2245307166428457,-0.04910263760261519,0.008957713041166274,0.02008038423195305,0.17542527818721187,0.22477903273464803,-0.008966731196674366,0.04909364046385556
PF3D7_1314300,-0.02016109803619922,0.17369591071238277,0.2227337189232113,-0.0491741920243728,0.008885991136550945,0.020151666716765704,0.17389732597727425,0.22299199772098607,-0.008895425543497192,0.0491647796824148
PF3D7_0711700,-0.020235435060546054,0.17211446384807128,0.22087509436294292,-0.049248379289159754,0.008811629595624756,0.02023571981750116,0.1721084266973233,0.22086734686624024,-0.00881134474413825,0.049248663471827256
PF3D7_0311900,-0.020356848727430443,0.1695547016850959,0.2177571770106183,-0.049369547667324036,0.0086901751952704,0.02035764160768693,0.16953807969830637,0.21773582958183205,-0.008689382046191279,0.04937033894293949
PF3D7_1455600,-0.02039117680145282,0.1688361637580964,0.2168898658566383,-0.049403806234413,0.008655835448998521,0.020386741037631106,0.1689288822382169,0.21700897362518828,-0.008660272724925361,0.049399379455895426
PF3D7_0512800,-0.0204086615990205,0.1684710597739434,0.21653168988615157,-0.04942125560280181,0.008638344679906236,0.02039293977097693,0.16879932391747388,0.21689805600148523,-0.00865407187817902,0.049405565632461665
PF3D7_0906600,-0.020551811414937057,0.16550416317071281,0.2127728982975942,-0.04956411469036581,0.008495145306070543,0.020545206021167686,0.16564019473127345,0.21294778108510795,-0.008501753012820438,0.04955752273786438
PF3D7_0817700,-0.02057456540141493,0.1650362105470493,0.21228004631871875,-0.049586822355571235,0.008472383332513657,0.020572932867216842,0.16506975163656223,0.21232318899638797,-0.00847401644076444,0.04958519314579225
PF3D7_0707800,-0.020598777311373634,0.1645393687043749,0.21169522981985583,-0.049610984943362135,0.008448162890661382,0.020591649546562826,0.1646855173089229,0.21188326361791437,-0.008455293170723454,0.04960387170207352
PF3D7_1217200,-0.020609625835232608,0.16431711659665982,0.21146348928170144,-0.04962181135663751,0.008437310532897726,0.020601547204576,0.16448260080912414,0.2116764547335882,-0.008445392019219962,0.049613749191840445
PF3D7_0406500,-0.020651175338445127,0.1634679884629172,0.21042468173772289,-0.04966327611395352,0.008395746282663813,0.02063751790591364,0.16374673359618475,0.21078349728629167,-0.008409408573654171,0.04964964654865813
PF3D7_1136600,-0.020675966036463243,0.16296292962042402,0.2098822026597147,-0.04968801620031438,0.008370946737960508,0.020666924928940077,0.16314698691252227,0.21011925258248634,-0.00837999107598768,0.04967899355486449
PF3D7_1426000,-0.020690782554653325,0.16266163603793382,0.2095479341053362,-0.04970280245271964,0.00835612491536214,0.020681623500115282,0.1628478356062646,0.2097878046478034,-0.0083652872504066,0.04969366210893457
PF3D7_0515500,-0.020699545929557042,0.16248363078369688,0.20937236018058397,-0.04971154792064294,0.008347358397107194,0.020720083753288085,0.16206703372813447,0.20883554358960382,-0.008326813189132283,0.0497320437601883
PF3D7_1471000,-0.020748392350002684,0.16149413283152025,0.208257721655036,-0.04976029444736098,0.008298494374044812,0.020746981659822708,0.16152264572025632,0.208348023353885,-0.008299905574535632,0.04975888664406148
PF3D7_1445800,-0.020748567335493757,0.161490596287303,0.208257721655036,-0.04976046907474823,0.008298319325245454,0.020744355623419423,0.16157573332264785,0.20836295106535702,-0.008302532560587654,0.04975626598135411
PF3D7_1404800,-0.020755459046599596,0.1613513578446215,0.20818058226790626,-0.049767346680713885,0.008291425119360605,0.020752438607438303,0.16141237089793126,0.20825930322280642,-0.008294446652251845,0.049764332423769354
PF3D7_1337800,-0.020768428586470336,0.16108957021746728,0.20794973068967806,-0.049780289668601374,0.008278450877066674,0.020766364591864397,0.16113121007425757,0.20794999829331415,-0.00828051562067856,0.04977822990017512
PF3D7_0826000,-0.020794508223045426,0.16056412884939442,0.20737811700852046,-0.049806315883956405,0.008252361755078371,0.020784370284244628,0.1607682296797529,0.20764172536353057,-0.008262503385842633,0.0497961987162711
PF3D7_0210400,-0.020831619394439525,0.15981866215591511,0.20652159252331048,-0.049843350969339506,0.008215237017824655,0.020831581730462585,0.15981941739854666,0.2065225684663506,-0.008215274695610121,0.0498433133826224
PF3D7_1003300,-0.02086547913303606,0.15914079335014297,0.20569859434055307,-0.04987714121846878,0.008181364832061314,0.020868209712268562,0.15908622230709613,0.20562805814043664,-0.008178633246137046,0.049879866190910074
PF3D7_1428100,-0.02088427284488369,0.15876548464645246,0.20526634916036707,-0.04989589633180468,0.00816256418269725,0.020882684523231904,0.15879717735544974,0.20530732435522986,-0.008164153091456992,0.04989431127303828
PF3D7_0914000,-0.020958937324243105,0.15728105471582227,0.2035044118635504,-0.04997040726319544,0.008087871938816719,0.020951520114136583,0.15742804674842292,0.20358963324667215,-0.008095291921565842,0.04996300532107502
PF3D7_1302800,-0.02095975087563084,0.15726493832940025,0.2035044118635504,-0.04997121913973108,0.008087058083119006,0.020955193458119675,0.15735523652477146,0.20354792064892474,-0.008091617204842255,0.049966671104046685
PF3D7_0501900,-0.020973190869431772,0.15699887417029465,0.20324409323206316,-0.049984631459169766,0.008073613056501516,0.020971351352198755,0.15703526992018627,0.2032912096284279,-0.008075453263190967,0.04998279573031448
PF3D7_1209200,-0.020982603298373856,0.15681274467110182,0.20305551225600102,-0.04999402450069951,0.00806419709667476,0.020977349511564113,0.15691661695713424,0.20319001561090214,-0.008069452854972809,0.049988781536100306
PF3D7_1315500,-0.021016064043358568,0.1561524168446749,0.20235708240212325,-0.05002741628278809,0.008030723757856418,0.021012847836634933,0.1562157950233446,0.20238695798197381,-0.008033941177912028,0.050024206707512855
PF3D7_0709100,-0.021021982373359796,0.15603584190795144,0.20225823619215091,-0.05003332240830761,0.008024803193560508,0.02101978554442493,0.15607910573306732,0.20226207892441644,-0.0080270008520824,0.0500311301097994
PF3D7_1459200,-0.021143280503756835,0.15366111397332172,0.19933448721429353,-0.050154369956866215,0.007903458821961714,0.021127203732828698,0.15397427056224025,0.19968911213226972,-0.00791954177084371,0.05013832644687918
PF3D7_1467400,-0.02115348460574889,0.15346260131203837,0.19912843743152034,-0.05016455294000853,0.007893250790958884,0.021157231817206173,0.15338975125783538,0.19908537925086003,-0.00788950213514694,0.05016829239456112
PF3D7_0727000,-0.02124292577161422,0.1517309288031653,0.1970342902103717,-0.05025380873644046,0.007803774927370333,0.021242730463685053,0.1517346938919218,0.19703917946793154,-0.007803970311573799,0.050253613833797534
PF3D7_1010900,-0.021242941698612947,0.15173062177030927,0.1970342902103717,-0.05025382463038874,0.00780375899415148,0.021256312132441415,0.15147303992552882,0.1967826217002427,-0.007790383333434721,0.050267167313774834
PF3D7_1456800,-0.02126352146535116,0.15133429012050909,0.1966209687069208,-0.0502743616793592,0.007783171177875581,0.021255020020518857,0.15149791796169312,0.1967826217002427,-0.0077916759509348045,0.05026587788409293
PF3D7_1221500,-0.021285323798667016,0.1509152743773919,0.19612733353188244,-0.05029611873044203,0.007761360289966622,0.021282411619855352,0.1509711919064156,0.1962000031533661,-0.007764273613030686,0.050293212601657034
PF3D7_1136500.2,-0.021302860091458063,0.15057888879279788,0.19575288080325068,-0.05031361858134814,0.007743817096396139,0.0213012530779148,0.15060969113185574,0.19578089608670912,-0.0077454247430661675,0.05031201490805501
PF3D7_0920500,-0.02132099574720889,0.15023160734513674,0.19539062898814233,-0.05033171653095006,0.0077256742852008405,0.02131492817903013,0.1503477277806689,0.195541654763197,-0.007731744249474536,0.05032566158007585
PF3D7_0220300,-0.021390045426451447,0.14891495366426366,0.193728396174427,-0.0504006224734717,0.007656597187312173,0.021390993328282065,0.14889694034301837,0.19370496204811022,-0.007655648907154296,0.05040156840018819
PF3D7_0321200,-0.021418244572276566,0.14837978585016684,0.19318239823138453,-0.050428762839339676,0.007628386764283325,0.02141786638959332,0.14838695333363036,0.19314162831470197,-0.007628765098512599,0.05042838544526738
PF3D7_0627800,-0.021427943012250865,0.14819606706727226,0.19299326948900866,-0.05043844105267021,0.007618684435092052,0.021420708037363033,0.1483331036517013,0.19314162831470197,-0.0076259223118293005,0.05043122116724693
PF3D7_0709200,-0.021485766187640646,0.1471043182948755,0.19169605767452125,-0.05049614352148363,0.007560837958254118,0.02148162749487657,0.1471822553783654,0.19177251810592316,-0.007564978325278194,0.05049201347472578
PF3D7_1429100,-0.021572838355481343,0.1454719367032426,0.18974107336631355,-0.05058303355971444,0.007473730335494512,0.02157245360059085,0.14547911925603013,0.18975044166996238,-0.0074741152480230074,0.05058264961058511
PF3D7_1410400,-0.02158219666216,0.1452973206607837,0.189562581855075,-0.05059237226540478,0.007464368191971378,0.02157529527766506,0.14542607760905715,0.18973056499086505,-0.007471272406481733,0.05058548533636181
PF3D7_0727700,-0.02158398769393189,0.14526392021380805,0.189562581855075,-0.050594159545279384,0.007462576425307653,0.02157767458193327,0.14538167782096476,0.1897219555339111,-0.0074688921268572005,0.05058785965731573
PF3D7_0934100,-0.02159006213700263,0.1451506834078216,0.18946977373832422,-0.050600221262074044,0.007456499488397077,0.02158190869887467,0.1453026913555183,0.18966819451582478,-0.007464656273395711,0.05059208490533465
PF3D7_0709500,-0.021596723853575906,0.14502657664555987,0.18935702085953823,-0.050606869019545184,0.007449835034414414,0.021595714714837524,0.14504537152262148,0.18938156078877139,-0.0074508445879904114,0.05060586199554271
PF3D7_0729300,-0.021622833974540758,0.14454093227477458,0.18877203723317554,-0.05063292440402615,0.00742371415949326,0.021618428896235817,0.14462277860647182,0.18887892943686757,-0.007428121054894214,0.05062852856316604
PF3D7_0318100,-0.021651131955999475,0.14401600175163004,0.18813542758756668,-0.050661163017842833,0.007395404478205147,0.02164576019226302,0.14411553602545418,0.18826545427166957,-0.007400778466483173,0.050655802527344466
PF3D7_1202900,-0.02165994100701533,0.14385289147484706,0.18797127370795558,-0.05066995357847651,0.00738659177557508,0.021662181919235787,0.14381142086389986,0.18791708443528077,-0.007384349933709833,0.050672189786258204
PF3D7_1474100,-0.021681034947669726,0.14346288705866572,0.18755932017385862,-0.05069100322423977,0.007365489072515615,0.02167806940491796,0.14351766774687286,0.1875820766722799,-0.007368455848714266,0.050688043910349645
PF3D7_1231000,-0.02170485737469795,0.14302341120199216,0.18708222591159723,-0.05071477559587337,0.007341656718563565,0.021743750053061485,0.1423081396315986,0.18619513889754782,-0.007302747762515459,0.05075358648276871
PF3D7_1434800,-0.021741859112310375,0.14234285212772843,0.18624055652478336,-0.0507516995207005,0.007304639496712837,0.02173398082938795,0.142487545778995,0.18638128544820845,-0.007312521083156563,0.05074383781205439
PF3D7_1128000.1,-0.0217837323857456,0.14157569353847294,0.18528511235191544,-0.050793484641100645,0.007262748604412639,0.02177874417936485,0.14166691531891773,0.18540449751907384,-0.007267738915011903,0.050788506941389915
PF3D7_1409200.1,-0.02186859604221776,0.14003065363416883,0.18335868786587356,-0.050878169328225135,0.007177848927482453,0.021869977949214168,0.1400056021649093,0.18332588501583086,-0.0071764664304693505,0.05087954831745983
PF3D7_0802000,-0.0219561698507144,0.13844990079090846,0.1814308229946657,-0.05096555801456436,0.0070902375091734604,0.02193950889245067,0.13874957647644726,0.1817286336991881,-0.007106905657070593,0.05094893231009613
PF3D7_1200100,-0.021961354459346123,0.13835674854217284,0.1813597302009137,-0.05097073164953048,0.007085050659956501,0.021960810207955175,0.1383665248791794,0.18136891835168487,-0.007085595146625057,0.050970188550167085
PF3D7_1438500,-0.02197601109625302,0.13809367276111045,0.18110586453828414,-0.05098535725599516,0.00707038768056933,0.021968392166462517,0.13823037877742203,0.18128515053145577,-0.007078009908917355,0.05097775445824934
PF3D7_0210300,-0.022011552035353026,0.13745733945704286,0.18036665809629557,-0.051020822897578234,0.007034831309694513,0.022009161127735558,0.1375000757973653,0.18037451135049046,-0.007037223257741572,0.05101843705766564
PF3D7_1237400,-0.022082604561960838,0.13619197670751196,0.17889231381706427,-0.051091724671988,0.006963747712089189,0.02207708426160241,0.13628996366042026,0.1790210226672728,-0.006969270436971267,0.05108621609453202
PF3D7_1357700,-0.02213099652495302,0.13533533065324976,0.17781361899179596,-0.051140013794313835,0.006915334419429132,0.022123552589388876,0.13546683350494737,0.17798639721500809,-0.006922781644909865,0.051132585687132054
PF3D7_1401900,-0.022152082008153738,0.13496337442209638,0.177371347531946,-0.05116105442506045,0.006894239599813582,0.022192384779650548,0.13425461547302564,0.17653233299950633,-0.006853918910771617,0.05120127139396733
PF3D7_0404100,-0.022196230326251048,0.13418713885597203,0.1764436075237421,-0.051205108748674066,0.006850071649606969,0.022187272178192628,0.1343443653187055,0.17655783438978342,-0.0068590337903875025,0.0511961696821934
PF3D7_0924100,-0.022201589850379976,0.1340931406752484,0.17636621411139197,-0.05121045685436202,0.00684470973446197,0.022193316325953196,0.13423826751150258,0.17653233299950633,-0.006852986949211385,0.05120220095594192
PF3D7_1351900,-0.0222714989093904,0.13287169593501819,0.17480551556955604,-0.05128021682005778,0.006774769334309573,0.022265089803002052,0.13298331550038683,0.17495236186014193,-0.006781181325816175,0.051273821393998095
PF3D7_0407500,-0.02238036201750183,0.13098681605159887,0.17246139290739104,-0.051388847194888496,0.0066658568556229895,0.02237219619181029,0.13112747799377225,0.17264659287794934,-0.006674026408509986,0.05138069885034273
PF3D7_0522200,-0.022432740996314666,0.13008733198205033,0.1713670129180868,-0.05144111395056912,0.006613453876837087,0.02242851795174568,0.13015967463905267,0.17146231155207492,-0.006617678862311699,0.05143689995985707
PF3D7_1232600,-0.02244607954016914,0.1298590415591045,0.17111119180497386,-0.051454423890909075,0.006600109195795233,0.02245058720071981,0.12978196284627547,0.17100962759922725,-0.006595599458889389,0.05145892188278747
PF3D7_1340000,-0.022456455415352097,0.12968167254662938,0.17092235149987733,-0.05146477750867397,0.0065897285394222035,0.022451859752891573,0.12976020927586387,0.17100962759922725,-0.006594326320330463,0.051460191705195085
PF3D7_0812200,-0.022533846654616257,0.12836464351198415,0.16927539300752717,-0.05154200253832207,0.00651230144088914,0.02252585919934314,0.12850008963337017,0.16945400679713213,-0.0065202926132712485,0.05153403225339498
PF3D7_1022300,-0.022551184751226583,0.12807101698240267,0.16897698060848554,-0.05155930335113173,0.006494955262910658,0.02254697799607076,0.1281422117981616,0.16907091509331573,-0.006499163980460874,0.05155510564377171
PF3D7_1324100,-0.022586807202541234,0.12746937695131552,0.16827164726950358,-0.051594849145377604,0.006459316152952865,0.022579689222846352,0.12758941897067097,0.1684301141014723,-0.006466437467230799,0.05158774648896209
PF3D7_0813900,-0.022592478925742402,0.12737378838102137,0.16818969846996742,-0.05160050865663718,0.0064536417705920585,0.02259086557334024,0.12740097339311318,0.16822559470140358,-0.006455255879596959,0.05159889877817761
PF3D7_1318300,-0.022625471505985494,0.12681885170498022,0.16750100439665677,-0.05163343016271496,0.006420633684850758,0.02264258677448445,0.12653171409792022,0.16716574705381984,-0.006403510347767199,0.05165050853586237
PF3D7_0424000,-0.022726311794837497,0.12513437044110015,0.1654503175036569,-0.051734052825842806,0.006319745611778707,0.02272414224963355,0.1251704270696876,0.1654544043884019,-0.006321916191268285,0.051731887968983294
PF3D7_0110900,-0.02280464349230229,0.12383795470196533,0.16387452812117786,-0.05181221506743763,0.006241376387962282,0.022798040829648043,0.12394682500000018,0.16400978504481964,-0.00624798222752291,0.05180562670211559
PF3D7_1307900,-0.02281413481768408,0.12368158439576023,0.1637451522242998,-0.0518216858359854,0.006231880491337299,0.022811376969149862,0.12372700427365901,0.16376208714385407,-0.006234639668655477,0.051818933961088845
PF3D7_1361100,-0.0228268716840608,0.12347198567980094,0.16351079053480763,-0.05183439510795806,0.006219137482357627,0.022818624782892656,0.123607665573098,0.16369046794495484,-0.006227388361831782,0.05182616607476265
PF3D7_1133900,-0.022858316121518497,0.1229557207642111,0.1629130840854212,-0.05186577138085133,0.006187677839812003,0.022853418493202837,0.12303602062116874,0.16301947927604168,-0.006192577840176369,0.05186088437327254
PF3D7_0425800,-0.022859377059239697,0.1229383313810252,0.1629130840854212,-0.0518668300176962,0.00618661638806728,0.02286290071146401,0.12288059046017633,0.16289750563806868,-0.006183091028166439,0.051870346027639416
PF3D7_1473100,-0.02287112397571759,0.1227459209220791,0.16272101878180534,-0.051878551454050265,0.006174863775842802,0.022861013859520163,0.1229115070435079,0.16289750563806868,-0.0061849787946299285,0.051868463268088125
PF3D7_1017200,-0.02295391886139121,0.1213964313050642,0.16114485287493183,-0.051961166523448274,0.0060920285176881426,0.022951395392012703,0.12143738972907214,0.16116818691722282,-0.006094553223451559,0.05195864854047808
PF3D7_0301700,-0.02314798793917149,0.1182787266179181,0.15717260494978316,-0.052154812560506913,0.005897863245599982,0.023146310000677708,0.11830541094975391,0.15720806395467699,-0.00589954202518457,0.052153138289009394
PF3D7_0802300,-0.023217384892661418,0.11717923128596648,0.1557527970932907,-0.05222405770983887,0.005828431362474664,0.02321424246572119,0.11722884455792637,0.1558187422765446,-0.005831575377149313,0.052220922162910834
PF3D7_1147300,-0.02332571331692549,0.11547897369424269,0.1535741836172242,-0.05233214861075967,0.005720047853364884,0.02330260249562947,0.11584007056424815,0.15405440226867026,-0.005743170483744163,0.05230908851980352
PF3D7_1430600,-0.02333042167604648,0.11540551615162462,0.15351717083620564,-0.05233684663081411,0.0057153370845751976,0.023337960581890926,0.11528797427653507,0.15344214873877737,-0.005707794317745366,0.05234436897933226
PF3D7_0525200,-0.02333749506282655,0.11529522962965222,0.153451805227055,-0.05234390448275975,0.005708260075317045,0.0233327024892268,0.11536994521444348,0.15346985291049345,-0.00571305510364485,0.052339122435104454
PF3D7_1201200,-0.02340894033709362,0.11418591148146148,0.15205600682553866,-0.052415192683814775,0.005636778048824981,0.023407850387716287,0.11420277162133974,0.15207845868068565,-0.005637868561113811,0.052414105132923626
PF3D7_0935900,-0.023467803309406517,0.11327828121525384,0.15092744715140935,-0.05247392602312349,0.0055778845737323906,0.023463615194933018,0.11334267101784719,0.15101323754674145,-0.005582074865144045,0.05246974713870003
PF3D7_1401500,-0.02348724481193081,0.11297975667575065,0.15056967571842605,-0.052493324665845865,0.005558432952360433,0.023484189913827627,0.11302662359861461,0.15063213591116484,-0.005561489441922244,0.05249027650387383
PF3D7_1448100,-0.023582546737594016,0.11152534905131305,0.14871034189387358,-0.05258841617680111,0.005463081106308421,0.023583874730543214,0.11150518730269383,0.1486834577768917,-0.005461752414007959,0.052589741233992314
PF3D7_1007400,-0.023595427572496365,0.11132991193816069,0.14848919160712956,-0.052601268532081906,0.0054501934837387555,0.02360327602898263,0.11121096214895171,0.1483305392042489,-0.005442340886709852,0.0526090996308614
PF3D7_0202000,-0.023609810990443483,0.11111199597583281,0.14823793402517407,-0.05261562013682929,0.005435802474922515,0.023612633777758504,0.11106926887186627,0.14822032982395555,-0.005432978196465238,0.052618436679305526
PF3D7_1426600,-0.023612601648381994,0.11106975512503599,0.14822097872176432,-0.05261840462101128,0.005433010342816755,0.023606913205811507,0.1111558717657071,0.14829647006700794,-0.005438701789832188,0.05261272876247229
PF3D7_1202700,-0.02364651718551762,0.11055740407600387,0.14757649230251685,-0.05265224509094905,0.0053990768535735175,0.023639418707192814,0.11066448381965019,0.14771942667309157,-0.0054061790947865195,0.05264516232960466
PF3D7_1002200,-0.023676472617384595,0.11010643039104062,0.14705273393630466,-0.05268213416534137,0.005369105510121321,0.023666543747445107,0.11025574651407573,0.147212979982481,-0.005379039659812948,0.05267222729565949
PF3D7_1360000,-0.023722500844822584,0.10941631626245482,0.14624780061817863,-0.05272806032946348,0.005323052731931348,0.023716511647245805,0.10950592005780702,0.1463675666498358,-0.005329045131027252,0.05272208441931968
PF3D7_0530300,-0.02383021636414605,0.10781466620619516,0.14418380220860472,-0.052835536520082965,0.005215279277258127,0.02382826696874815,0.10784348650883244,0.14422234446784707,-0.005217229727143662,0.05283359146193733
PF3D7_1147100,-0.023857078245615903,0.10741815444169274,0.1436918222662196,-0.05286233861355704,0.0051884028428704765,0.02389264529068822,0.10689492192602781,0.1430300221665512,-0.005152816464133333,0.05289782643076603
PF3D7_0200100,-0.023902550345956147,0.10674956700895658,0.1428736204847875,-0.052907709408848674,0.005142906011542361,0.023902558487729555,0.10674944759432112,0.1428734606602394,-0.005142897865330102,0.052907717532472705
PF3D7_1239600,-0.023908470748065153,0.10666276095499336,0.14279551806698096,-0.05291361661237535,0.005136982380646924,0.023905142735168427,0.1067115500237711,0.14286083477442174,-0.0051403122087798295,0.05291029601899684
PF3D7_0914700,-0.023931307710331973,0.1063284448779215,0.14238592978716327,-0.05293640264429838,0.0051141329447793515,0.023918160205869003,0.10652081296059032,0.14264353261718324,-0.005127287634143475,0.05292328446471486
PF3D7_0902000,-0.02399128658121364,0.10545435273438192,0.14125310818624576,-0.05299624760817301,0.005054121168865658,0.02398877987204093,0.10549076937951322,0.1413018872473384,-0.005056629257434238,0.05299374649957483
PF3D7_1323700,-0.024002755785132838,0.1052878590721048,0.1410677428411356,-0.053007691182566805,0.0050426456489938536,0.024004275544889275,0.10526581300555447,0.1410382048785045,-0.0050411250517500015,0.053009207545637864
PF3D7_0937100,-0.024083145954716886,0.10412671389720396,0.13962382502005521,-0.05308790149534389,0.004962210994779929,0.024082090597132746,0.10414189120496213,0.13964417631784795,-0.004963266938790393,0.053086848501334154
PF3D7_1363500,-0.024131955725083944,0.10342668791063162,0.1387443693113802,-0.05313660188107746,0.004913374031709122,0.024127090547965146,0.10349629568357936,0.1388526885955319,-0.0049182419255128255,0.05313174761320462
PF3D7_1104700.2,-0.02414734043043741,0.10320681837830052,0.13850134263120062,-0.053151952080097535,0.004897980726571966,0.0241475802310242,0.10320339422596893,0.13849674749201552,-0.004897740791831857,0.05315219134272744
PF3D7_1401000,-0.02417277684419793,0.10284411046180197,0.13812539213480976,-0.053177331412495706,0.004872530064103467,0.024172995244817655,0.10284100059423104,0.13808426484281586,-0.004872311540979406,0.053177549322844596
PF3D7_1356200,-0.024183764547409944,0.10268774618867983,0.1379892364447079,-0.053188294446827385,0.004861536194275412,0.02418251745104364,0.10270548390533019,0.13797613054626665,-0.004862783990901408,0.05318705015071291
PF3D7_0621300,-0.024298046250513794,0.1010726054658632,0.13585522411172132,-0.05330231915750795,0.004747189936691926,0.024292443054461082,0.10115132088545828,0.13596102826034148,-0.004752796315537971,0.0532967285793459
PF3D7_1139100,-0.0243044123119888,0.10098323227746317,0.13580783569147578,-0.05330867088098201,0.004740820256876066,0.024298499850402132,0.1010662352900476,0.13588305248345806,-0.004746736079064551,0.053302771735850824
PF3D7_0624700,-0.02431172262469442,0.10088068037914462,0.13570628111040656,-0.05331596472609609,0.0047335057862289785,0.024309463571409635,0.10091236239448947,0.13574890025675226,-0.004735766124744291,0.05331371076200294
PF3D7_1249900,-0.024431260681816468,0.09921549321292931,0.13350202692645904,-0.05343523306649363,0.0046138992976168455,0.024426680813192603,0.09927888518697131,0.13358732567115525,-0.004618481803370398,0.053430663546787556
PF3D7_1205500,-0.02451193832273165,0.098104083651534,0.13211279738316317,-0.05351572820469854,0.004533175001769533,0.02450875300044213,0.0981477751327419,0.1321716349319108,-0.004536362173271422,0.05351255009514571
PF3D7_0717400,-0.02454617784784826,0.09763541715679666,0.131552257371802,-0.05354989016188184,0.004498915561918693,0.024540992054522162,0.09770628452703094,0.13164774282984384,-0.0045041043758389625,0.053544716121074025
PF3D7_0811800,-0.024562885534547916,0.09740737453823978,0.1312802397442066,-0.05356655997350494,0.004482198132774816,0.024560487026317575,0.09744008550609652,0.1313243257666752,-0.004484598040600915,0.053564166903507196
PF3D7_0520900,-0.024593820523110974,0.0969862675647852,0.13078293307567354,-0.05359742479208671,0.004451245062805976,0.024587742250869075,0.0970688938506494,0.13089435202482788,-0.004457326892172848,0.05359136031159332
PF3D7_0406600,-0.024594698145408024,0.09697434206534139,0.13078293307567354,-0.05359830042286053,0.004450366926729503,0.024593657173739285,0.09698848735387038,0.13082107445016808,-0.004451408507801043,0.053597261813386726
PF3D7_0829300,-0.0246181030209639,0.09665673901433994,0.13040864868628282,-0.053621652171010774,0.004426948332917121,0.024616347307133878,0.0966805350775248,0.13044075418120887,-0.0044287050769257616,0.053619900443627064
PF3D7_1230700,-0.0247351096091842,0.09508141716959756,0.12842132205979823,-0.05373839268687765,0.004309872686087316,0.02472714598409409,0.09518797960023948,0.12856525016512432,-0.004317841036651207,0.05373044719617214
PF3D7_1300300,-0.024736133813406697,0.09506771907853148,0.12842132205979823,-0.05373941455856493,0.004308847873852527,0.024735831670687214,0.09507175988415231,0.1284428432997471,-0.004309150195943447,0.05373911310395529
PF3D7_0504000,-0.024796793849384435,0.09425924332112111,0.12744804478144042,-0.05379993633829308,0.00424815171862075,0.02478476965147662,0.09441906226821342,0.12762975317106467,-0.004260183093191944,0.05378793956284944
PF3D7_0507400,-0.024853980548949713,0.09350211440377677,0.1265265872721908,-0.0538569925028971,0.004190930771976846,0.024854028812287248,0.09350147748237506,0.1265257253933784,-0.004190882479655786,0.053857040655988245
PF3D7_0324800,-0.02487124685303788,0.09327447644198837,0.12628664614576196,-0.05387421935751608,0.0041736540903302855,0.024871229408673097,0.09327470620297158,0.1262869572249027,-0.004173671545188396,0.05387420195301631
